question_id;question_type;image_name;question;answer;image_id
137925003;is the;COCO_train2014_137925.jpg;Is the giraffe drinking water?;yes;137925
5018001;is the;COCO_train2014_5018.jpg;Is the maroon car a recent model?;no;5018
138351000;is the man;COCO_train2014_138351.jpg;Is the man wearing a long sleeve shirt?;yes;138351
265327003;is there;COCO_train2014_265327.jpg;Is there any furniture in the picture?;no;265327
267588000;is the;COCO_train2014_267588.jpg;Is the bed made?;no;267588
132420001;is there;COCO_train2014_132420.jpg;Is there birds in this photo?;yes;132420
132420002;are the;COCO_train2014_132420.jpg;Are the birds cold?;no;132420
267588001;is the;COCO_train2014_267588.jpg;Is the bed neatly made?;no;267588
132420004;is this;COCO_train2014_132420.jpg;Is this dog at the beach?;yes;132420
132420005;are there;COCO_train2014_132420.jpg;Are there clouds in the sky?;no;132420
44569000;is this a;COCO_train2014_44569.jpg;Is this a nutritional meal?;yes;44569
44569001;none of the above;COCO_train2014_44569.jpg;Would this meal be considered breakfast?;yes;44569
527897002;is the;COCO_train2014_527897.jpg;Is the truck abandoned?;yes;527897
110105002;is this a;COCO_train2014_110105.jpg;Is this a ski tournament?;yes;110105
110105003;is the;COCO_train2014_110105.jpg;Is the child keeping the man from falling?;no;110105
44569002;is there;COCO_train2014_44569.jpg;Is there any junk food shown?;no;44569
187929006;are there;COCO_train2014_187929.jpg;Are there trees in the picture?;yes;187929
1774000;none of the above;COCO_train2014_1774.jpg;Can the man see his shadow?;yes;1774
1774001;are they;COCO_train2014_1774.jpg;Are they rollerblading?;no;1774
268014001;are there any;COCO_train2014_268014.jpg;Are there any utensils in this scene?;yes;268014
268014002;is this;COCO_train2014_268014.jpg;Is this Arabic food?;yes;268014
187929008;is there;COCO_train2014_187929.jpg;Is there mountainous terrain in this photo?;no;187929
187929010;is the;COCO_train2014_187929.jpg;Is the moon present?;no;187929
187929011;is the;COCO_train2014_187929.jpg;Is the sky a pretty color?;yes;187929
131011002;is;COCO_train2014_131011.jpg;Is anyone working on the computer?;no;131011
131011003;is this a;COCO_train2014_131011.jpg;Is this a laptop computer?;yes;131011
240194000;is the;COCO_train2014_240194.jpg;Is the clock old?;yes;240194
240194001;are the;COCO_train2014_240194.jpg;Are the numbers on this clock in Roman numerals?;yes;240194
240194002;is the;COCO_train2014_240194.jpg;Is the clock rusting?;yes;240194
265196001;is there a;COCO_train2014_265196.jpg;Is there a fork on the table?;yes;265196
265196005;does this;COCO_train2014_265196.jpg;Does this dog look excited?;yes;265196
5313004;is the;COCO_train2014_5313.jpg;Is the man's white shirt tucked in?;no;5313
5313007;is this an;COCO_train2014_5313.jpg;Is this an airport?;no;5313
3478000;are the;COCO_train2014_3478.jpg;Are the plants sharp?;yes;3478
3478001;is it;COCO_train2014_3478.jpg;Is it raining?;yes;3478
3478002;are the;COCO_train2014_3478.jpg;Are the people in the wilderness?;no;3478
5313010;are these;COCO_train2014_5313.jpg;Are these bikes motorcycles?;yes;5313
269718002;are there;COCO_train2014_269718.jpg;Are there people in the photo?;no;269718
5313013;are these;COCO_train2014_5313.jpg;Are these people in a hurry?;no;5313
577344000;is there a;COCO_train2014_577344.jpg;Is there a truck reflected in the mirror?;yes;577344
577344001;has;COCO_train2014_577344.jpg;Has this truck been painted recently?;no;577344
577344002;is the;COCO_train2014_577344.jpg;Is the mirror cracked?;yes;577344
481301000;is that a;COCO_train2014_481301.jpg;Is that a powerful motor?;no;481301
524522000;are;COCO_train2014_524522.jpg;Are all the players wearing black shirts?;no;524522
113513000;is there;COCO_train2014_113513.jpg;Is there any cheddar cheese on the pizza?;yes;113513
175805001;is this a;COCO_train2014_175805.jpg;Is this a toy?;yes;175805
175805004;do;COCO_train2014_175805.jpg;Do these stuffed animals have names?;yes;175805
175805005;is this a;COCO_train2014_175805.jpg;Is this a baby's bed?;no;175805
175805006;are they;COCO_train2014_175805.jpg;Are they touching?;yes;175805
175805007;is this a;COCO_train2014_175805.jpg;Is this a baby crib?;no;175805
399250001;none of the above;COCO_train2014_399250.jpg;This is person located high up?;yes;399250
399250006;are there any;COCO_train2014_399250.jpg;Are there any clouds in the sky?;yes;399250
399250007;is this;COCO_train2014_399250.jpg;Is this photo outdoors?;yes;399250
133436001;are the;COCO_train2014_133436.jpg;Are the burgers healthy?;yes;133436
133436004;is that a;COCO_train2014_133436.jpg;Is that a lamb chop?;no;133436
529000;is this a;COCO_train2014_529.jpg;Is this a grass track?;no;529
529001;is the;COCO_train2014_529.jpg;Is the girl sitting properly on the bike?;no;529
529003;are the;COCO_train2014_529.jpg;Are the bikers are in a race?;no;529
133436011;is;COCO_train2014_133436.jpg;Is that rosemary on the vegetables?;no;133436
133436013;has;COCO_train2014_133436.jpg;Has someone started eating this dish yet?;no;133436
396006000;is the man;COCO_train2014_396006.jpg;Is the man falling?;no;396006
396006002;is the;COCO_train2014_396006.jpg;Is the sky cloudy?;no;396006
136123000;is the;COCO_train2014_136123.jpg;Is the cat running?;no;136123
955001;none of the above;COCO_train2014_955.jpg;Can their condition tell how old the items are?;yes;955
136123001;is the;COCO_train2014_136123.jpg;Is the cat playing?;yes;136123
955003;are these;COCO_train2014_955.jpg;Are these trunks still in use?;no;955
955004;is this an;COCO_train2014_955.jpg;Is this an edible object?;no;955
955005;are the;COCO_train2014_955.jpg;Are the suitcases all laying side by side along the floor?;no;955
955006;are there any;COCO_train2014_955.jpg;Are there any bodies in the trunks?;no;955
955007;are there;COCO_train2014_955.jpg;Are there stickers on the suitcases?;no;955
1381002;is there;COCO_train2014_1381.jpg;Is there snow on the ground?;yes;1381
396858001;does this;COCO_train2014_396858.jpg;Does this person have a thumb on his left hand?;yes;396858
396858002;is this person;COCO_train2014_396858.jpg;Is this person sitting in a chair?;no;396858
138810003;is this a;COCO_train2014_138810.jpg;Is this a plane?;no;138810
5903003;do you;COCO_train2014_5903.jpg;Do you think this pony is cute?;yes;5903
4068004;are the;COCO_train2014_4068.jpg;Are the cars in motion?;yes;4068
4068007;are;COCO_train2014_4068.jpg;Are all the lights the same color?;no;4068
526521000;are these;COCO_train2014_526521.jpg;Are these two elephants part of a herd of elephants?;yes;526521
4068008;was;COCO_train2014_4068.jpg;Was a filter used on this photograph?;yes;4068
131470000;does this;COCO_train2014_131470.jpg;Does this food look burnt?;yes;131470
528782002;do you;COCO_train2014_528782.jpg;Do you see a lady's handbag?;yes;528782
131470003;is there a;COCO_train2014_131470.jpg;Is there a flip phone in the photo?;no;131470
269325001;is this a;COCO_train2014_269325.jpg;Is this a Christian church?;yes;269325
269751000;is the;COCO_train2014_269751.jpg;Is the horse relaxed?;no;269751
3511001;is the;COCO_train2014_3511.jpg;Is the television turned on?;yes;3511
3511002;is the;COCO_train2014_3511.jpg;Is the food cold?;yes;3511
269751001;are the;COCO_train2014_269751.jpg;Are the horse and his rider in Denmark?;no;269751
269751002;is the man;COCO_train2014_269751.jpg;Is the man drinking coffee?;no;269751
386700000;is the;COCO_train2014_386700.jpg;Is the city in silhouette?;yes;386700
386700003;is it;COCO_train2014_386700.jpg;Is it easy to tell what time of day this photo was taken?;yes;386700
386700006;does this;COCO_train2014_386700.jpg;Does this photo have effects?;no;386700
139105003;are the;COCO_train2014_139105.jpg;Are the cows the same color?;no;139105
139105006;are there;COCO_train2014_139105.jpg;Are there three cows in the picture?;yes;139105
139105009;are these;COCO_train2014_139105.jpg;Are these cows clean?;yes;139105
139105010;is the;COCO_train2014_139105.jpg;Is the calf hungry?;no;139105
139105012;is the;COCO_train2014_139105.jpg;Is the grass all green?;no;139105
200971001;is this;COCO_train2014_200971.jpg;Is this many happy?;yes;200971
131339002;is this;COCO_train2014_131339.jpg;Is this man attached to his surfboard?;yes;131339
131339003;is this;COCO_train2014_131339.jpg;Is this man riding a surfboard?;yes;131339
131339004;is he;COCO_train2014_131339.jpg;Is he wearing the right type of suit?;yes;131339
131339005;is the man;COCO_train2014_131339.jpg;Is the man riding a white board?;no;131339
131339007;is the woman;COCO_train2014_131339.jpg;Is the woman surfing?;yes;131339
530912000;are the;COCO_train2014_530912.jpg;Are the horses pintos?;yes;530912
530912001;are these;COCO_train2014_530912.jpg;Are these professional jockeys?;yes;530912
529503000;is this;COCO_train2014_529503.jpg;Is this jungle thick?;yes;529503
529503001;is the;COCO_train2014_529503.jpg;Is the elephant trained?;yes;529503
396596000;are there any;COCO_train2014_396596.jpg;Are there any pieces missing?;yes;396596
396596002;is this;COCO_train2014_396596.jpg;Is this pizza cut like normal?;no;396596
396596006;was;COCO_train2014_396596.jpg;Was this taken at someone's home?;no;396596
132617000;is the man;COCO_train2014_132617.jpg;Is the man wearing a watch?;no;132617
396596008;is this;COCO_train2014_396596.jpg;Is this pizza homemade?;no;396596
132617002;is this;COCO_train2014_132617.jpg;Is this man wearing shoes?;no;132617
396596011;does this;COCO_train2014_396596.jpg;Does this pizza have mushrooms?;no;396596
5641000;are these;COCO_train2014_5641.jpg;Are these two persons looking at a paper periodical?;no;5641
554505003;are;COCO_train2014_554505.jpg;Are all the umbrellas one color?;yes;554505
132617007;is the;COCO_train2014_132617.jpg;Is the animal in a cage?;no;132617
528094001;is;COCO_train2014_528094.jpg;Is she wearing a helmet?;no;528094
395187001;is the;COCO_train2014_395187.jpg;Is the horse in captivity?;yes;395187
546739001;are the;COCO_train2014_546739.jpg;Are the trucks on the road?;yes;546739
131208001;is that a;COCO_train2014_131208.jpg;Is that a laptop on the chair?;yes;131208
188552002;none of the above;COCO_train2014_188552.jpg;Have the elephants been de-tusked?;yes;188552
188552003;is the;COCO_train2014_188552.jpg;Is the first elephant in line special?;no;188552
530781001;is the;COCO_train2014_530781.jpg;Is the water crowded with boats?;yes;530781
135730000;is it;COCO_train2014_135730.jpg;Is it day time outside?;yes;135730
562001;is;COCO_train2014_562.jpg;Is one toothbrush more used than the other?;no;562
135730001;is this;COCO_train2014_135730.jpg;Is this glassware colorful?;yes;135730
562003;could;COCO_train2014_562.jpg;Could this brushes be charging?;no;562
562008;none of the above;COCO_train2014_562.jpg;Have the toothbrushes been used?;yes;562
175281001;is this;COCO_train2014_175281.jpg;Is this man playing a video game?;yes;175281
175281004;is this;COCO_train2014_175281.jpg;Is this photo well lit?;no;175281
134747000;is there a;COCO_train2014_134747.jpg;Is there a cow on the beach?;yes;134747
399152003;is that a;COCO_train2014_399152.jpg;Is that a frisbee in his hand?;yes;399152
393221000;is the;COCO_train2014_393221.jpg;Is the sky blue?;yes;393221
393221001;is there;COCO_train2014_393221.jpg;Is there snow on the mountains?;yes;393221
526554000;is this;COCO_train2014_526554.jpg;Is this course easy?;no;526554
530650000;does the;COCO_train2014_530650.jpg;Does the boy have shoulder length hair?;no;530650
530650001;none of the above;COCO_train2014_530650.jpg;Did a president ever declare the condiment on the hot dog to be a vegetable?;no;530650
431000;none of the above;COCO_train2014_431.jpg;Did the man hit the ball?;yes;431
531076000;is this a;COCO_train2014_531076.jpg;Is this a black and white image?;yes;531076
526980001;is this a;COCO_train2014_526980.jpg;Is this a living area?;no;526980
526980003;is the;COCO_train2014_526980.jpg;Is the toilet seat down?;yes;526980
526980004;is there a;COCO_train2014_526980.jpg;Is there a mirror in this room?;no;526980
526980006;is the;COCO_train2014_526980.jpg;Is the toilet seat up?;no;526980
3118001;is it;COCO_train2014_3118.jpg;Is it a hot day?;yes;3118
400430001;is the;COCO_train2014_400430.jpg;Is the dog heeling?;no;400430
400430002;is this;COCO_train2014_400430.jpg;Is this dog on a leash?;yes;400430
529667000;is this;COCO_train2014_529667.jpg;Is  this area near  a play area?;yes;529667
529667001;are the;COCO_train2014_529667.jpg;Are the bushes bare?;no;529667
529667005;is this a;COCO_train2014_529667.jpg;Is this a public park?;yes;529667
399528000;is it;COCO_train2014_399528.jpg;Is it daytime?;yes;399528
399528002;does the;COCO_train2014_399528.jpg;Does the dog put the hat on himself?;no;399528
266114001;none of the above;COCO_train2014_266114.jpg;Does it look like a motorcycle rally?;yes;266114
397186002;is this;COCO_train2014_397186.jpg;Is this outdoors?;yes;397186
2135001;is it;COCO_train2014_2135.jpg;Is it raining in this photo?;no;2135
2135003;is the;COCO_train2014_2135.jpg;Is the umbrella broken?;no;2135
2135006;is it;COCO_train2014_2135.jpg;Is it raining outside?;no;2135
270636002;are there any;COCO_train2014_270636.jpg;Are there any clouds in the sky?;yes;270636
270636004;is the;COCO_train2014_270636.jpg;Is the sky clear?;no;270636
270636010;is there a;COCO_train2014_270636.jpg;Is there a surfer?;no;270636
135894000;are;COCO_train2014_135894.jpg;Are family pictures on the wall?;yes;135894
445355000;does this;COCO_train2014_445355.jpg;Does this man look ready to go swimming?;no;445355
445355001;none of the above;COCO_train2014_445355.jpg;Should this picture be shown to children?;no;445355
445355002;is this;COCO_train2014_445355.jpg;Is this the Pope?;no;445355
539563000;are the;COCO_train2014_539563.jpg;Are the giraffe's eyes open?;yes;539563
400299000;does the;COCO_train2014_400299.jpg;Does the bear look friendly?;no;400299
400299001;is the;COCO_train2014_400299.jpg;Is the animal on dry land?;no;400299
265557000;are;COCO_train2014_265557.jpg;Are shuttle buses always free from this location?;yes;265557
265557001;is the;COCO_train2014_265557.jpg;Is the bus in service?;yes;265557
394794000;are there;COCO_train2014_394794.jpg;Are there utensils present?;yes;394794
394794001;is the;COCO_train2014_394794.jpg;Is the pizza cut?;yes;394794
528127000;is there;COCO_train2014_528127.jpg;Is there water in the vase?;yes;528127
528127002;are these;COCO_train2014_528127.jpg;Are these flowers freshly cut?;yes;528127
528127003;is this;COCO_train2014_528127.jpg;Is this picture in color?;yes;528127
